airport_start_id;airport_end_id;date;capacity
ACE;LPA;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;ZAZ;2022-07-31;180
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;OVD;2022-07-31;156
ACE;AGP;2022-07-31;189
ACE;BIO;2022-07-31;189
ACE;MAD;2022-07-31;189
ACE;LPA;2022-07-31;72
ACE;TFS;2022-07-31;72
ACE;BIO;2022-07-31;180
ACE;BIO;2022-07-31;180
ACE;VLC;2022-07-31;180
ACE;VLC;2022-07-31;180
ACE;TFN;2022-07-31;72
ACE;MAD;2022-07-31;180
ACE;MAD;2022-07-31;180
ACE;MAD;2022-07-31;180
ACE;MAD;2022-07-31;180
ACE;MAD;2022-07-31;180
ACE;LPA;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;VLC;2022-07-31;189
ACE;TFN;2022-07-31;72
ACE;SPC;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;MAD;2022-07-31;180
ACE;MAD;2022-07-31;180
ACE;MAD;2022-07-31;180
ACE;MAD;2022-07-31;180
ACE;MAD;2022-07-31;180
ACE;MAD;2022-07-31;180
ACE;VGO;2022-07-31;100
ACE;TFN;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;SVQ;2022-07-31;189
ACE;LPA;2022-07-31;72
ACE;MAD;2022-07-31;186
ACE;MAD;2022-07-31;186
ACE;MAD;2022-07-31;186
ACE;MAD;2022-07-31;186
ACE;MAD;2022-07-31;186
ACE;MAD;2022-07-31;186
ACE;OVD;2022-07-31;180
ACE;OVD;2022-07-31;180
ACE;LPA;2022-07-31;72
ACE;SCQ;2022-07-31;189
ACE;TFN;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;MAD;2022-07-31;189
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;TFS;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;MAD;2022-07-31;180
ACE;TFN;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;VLC;2022-07-31;100
ACE;LPA;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;TFN;2022-07-31;72
ACE;MAD;2022-07-31;189
ACE;LPA;2022-07-31;72
ACE;LPA;2022-07-31;72
ACE;BCN;2022-07-31;180
ACE;BCN;2022-07-31;180
ACE;TFN;2022-07-31;72
ACE;TFN;2022-08-01;72
ACE;BCN;2022-08-01;180
ACE;BCN;2022-08-01;180
ACE;BCN;2022-08-01;180
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;VLL;2022-08-01;100
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;MAD;2022-08-01;189
ACE;LPA;2022-08-01;72
ACE;TFS;2022-08-01;72
ACE;BIO;2022-08-01;180
ACE;BIO;2022-08-01;180
ACE;ALC;2022-08-01;189
ACE;BCN;2022-08-01;189
ACE;LPA;2022-08-01;72
ACE;MAD;2022-08-01;180
ACE;MAD;2022-08-01;180
ACE;MAD;2022-08-01;180
ACE;MAD;2022-08-01;180
ACE;MAD;2022-08-01;180
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;SCQ;2022-08-01;189
ACE;TFN;2022-08-01;72
ACE;SPC;2022-08-01;72
ACE;BIO;2022-08-01;186
ACE;AGP;2022-08-01;180
ACE;AGP;2022-08-01;180
ACE;AGP;2022-08-01;180
ACE;TFN;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;VLC;2022-08-01;100
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;MAD;2022-08-01;186
ACE;MAD;2022-08-01;186
ACE;MAD;2022-08-01;186
ACE;MAD;2022-08-01;186
ACE;MAD;2022-08-01;186
ACE;MAD;2022-08-01;186
ACE;BCN;2022-08-01;180
ACE;BCN;2022-08-01;180
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;TFS;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;MAD;2022-08-01;189
ACE;MAD;2022-08-01;180
ACE;MAD;2022-08-01;180
ACE;MAD;2022-08-01;180
ACE;MAD;2022-08-01;180
ACE;MAD;2022-08-01;180
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;LPA;2022-08-01;72
ACE;TFN;2022-08-01;72
ACE;AGP;2022-08-01;50
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;MAD;2022-08-02;189
ACE;LPA;2022-08-02;72
ACE;TFS;2022-08-02;72
ACE;BCN;2022-08-02;180
ACE;BCN;2022-08-02;180
ACE;BCN;2022-08-02;180
ACE;BIO;2022-08-02;180
ACE;BIO;2022-08-02;180
ACE;LPA;2022-08-02;72
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;TFN;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;BIO;2022-08-02;189
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;SPC;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;TFN;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;MAD;2022-08-02;189
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;TFS;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;SVQ;2022-08-02;180
ACE;SVQ;2022-08-02;180
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;LPA;2022-08-02;72
ACE;TFN;2022-08-02;72
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;MAD;2022-08-02;180
ACE;LPA;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;BCN;2022-08-03;180
ACE;BCN;2022-08-03;180
ACE;BCN;2022-08-03;180
ACE;OVD;2022-08-03;189
ACE;LPA;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;MAD;2022-08-03;189
ACE;LPA;2022-08-03;72
ACE;TFS;2022-08-03;72
ACE;BIO;2022-08-03;180
ACE;BIO;2022-08-03;180
ACE;BCN;2022-08-03;189
ACE;LPA;2022-08-03;72
ACE;MAD;2022-08-03;180
ACE;MAD;2022-08-03;180
ACE;MAD;2022-08-03;180
ACE;MAD;2022-08-03;180
ACE;MAD;2022-08-03;180
ACE;LPA;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;SCQ;2022-08-03;189
ACE;TFN;2022-08-03;72
ACE;SPC;2022-08-03;72
ACE;BIO;2022-08-03;186
ACE;TFN;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;MAD;2022-08-03;180
ACE;MAD;2022-08-03;180
ACE;MAD;2022-08-03;180
ACE;MAD;2022-08-03;180
ACE;MAD;2022-08-03;180
ACE;MAD;2022-08-03;180
ACE;VGO;2022-08-03;100
ACE;TFN;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;SVQ;2022-08-03;189
ACE;TFN;2022-08-03;72
ACE;MAD;2022-08-03;186
ACE;MAD;2022-08-03;186
ACE;MAD;2022-08-03;186
ACE;MAD;2022-08-03;186
ACE;MAD;2022-08-03;186
ACE;MAD;2022-08-03;186
ACE;LPA;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;OVD;2022-08-03;180
ACE;OVD;2022-08-03;180
ACE;LPA;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;TFS;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;BCN;2022-08-03;180
ACE;BCN;2022-08-03;180
ACE;VLC;2022-08-03;100
ACE;LPA;2022-08-03;72
ACE;MAD;2022-08-03;189
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;MAD;2022-08-03;226
ACE;MAD;2022-08-03;226
ACE;MAD;2022-08-03;226
ACE;MAD;2022-08-03;226
ACE;MAD;2022-08-03;226
ACE;LPA;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-03;72
ACE;TFN;2022-08-03;72
ACE;LPA;2022-08-04;72
ACE;BCN;2022-08-04;180
ACE;BCN;2022-08-04;180
ACE;BCN;2022-08-04;180
ACE;TFN;2022-08-04;72
ACE;SCQ;2022-08-04;189
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;MAD;2022-08-04;189
ACE;SCQ;2022-08-04;180
ACE;SCQ;2022-08-04;180
ACE;LPA;2022-08-04;72
ACE;TFS;2022-08-04;72
ACE;BIO;2022-08-04;180
ACE;BIO;2022-08-04;180
ACE;VLC;2022-08-04;180
ACE;VLC;2022-08-04;180
ACE;LPA;2022-08-04;72
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;LPA;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;SPC;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;TFN;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;BCN;2022-08-04;180
ACE;BCN;2022-08-04;180
ACE;LPA;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;AGP;2022-08-04;189
ACE;VLC;2022-08-04;189
ACE;TFN;2022-08-04;72
ACE;SCQ;2022-08-04;189
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;TFS;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;MAD;2022-08-04;189
ACE;LPA;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;SVQ;2022-08-04;180
ACE;SVQ;2022-08-04;180
ACE;LPA;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;MAD;2022-08-04;180
ACE;LPA;2022-08-04;72
ACE;LPA;2022-08-04;72
ACE;TFN;2022-08-04;72
ACE;LPA;2022-08-05;72
ACE;BCN;2022-08-05;180
ACE;BCN;2022-08-05;180
ACE;BCN;2022-08-05;180
ACE;BCN;2022-08-05;180
ACE;TFN;2022-08-05;72
ACE;TFS;2022-08-05;189
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;MAD;2022-08-05;189
ACE;LPA;2022-08-05;72
ACE;TFS;2022-08-05;72
ACE;BIO;2022-08-05;180
ACE;BIO;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;SPC;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;VLL;2022-08-05;100
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;BCN;2022-08-05;180
ACE;BCN;2022-08-05;180
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;MAD;2022-08-05;186
ACE;TFN;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;AGP;2022-08-05;50
ACE;ALC;2022-08-05;189
ACE;TFN;2022-08-05;72
ACE;MAD;2022-08-05;189
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;TFS;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;BCN;2022-08-05;189
ACE;TFN;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;VLC;2022-08-05;100
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;SCQ;2022-08-05;189
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;MAD;2022-08-05;180
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;LPA;2022-08-05;72
ACE;TFN;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;ZAZ;2022-08-06;189
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;AGP;2022-08-06;180
ACE;AGP;2022-08-06;180
ACE;AGP;2022-08-06;180
ACE;LPA;2022-08-06;72
ACE;SCQ;2022-08-06;189
ACE;MAD;2022-08-06;189
ACE;SCQ;2022-08-06;180
ACE;SCQ;2022-08-06;180
ACE;LPA;2022-08-06;72
ACE;TFS;2022-08-06;72
ACE;BCN;2022-08-06;180
ACE;BCN;2022-08-06;180
ACE;BCN;2022-08-06;180
ACE;TFN;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;MAD;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;TFN;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;SPC;2022-08-06;72
ACE;ALC;2022-08-06;180
ACE;ALC;2022-08-06;180
ACE;BIO;2022-08-06;186
ACE;TFN;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;BIO;2022-08-06;180
ACE;BIO;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;MAD;2022-08-06;180
ACE;TFN;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;SVQ;2022-08-06;180
ACE;SVQ;2022-08-06;180
ACE;TFN;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;MAD;2022-08-06;189
ACE;TFS;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;BCN;2022-08-06;180
ACE;BCN;2022-08-06;180
ACE;SVQ;2022-08-06;180
ACE;SVQ;2022-08-06;180
ACE;TFN;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;MAD;2022-08-06;189
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;MAD;2022-08-06;226
ACE;MAD;2022-08-06;226
ACE;MAD;2022-08-06;226
ACE;MAD;2022-08-06;226
ACE;MAD;2022-08-06;226
ACE;TFN;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;LPA;2022-08-06;72
ACE;TFN;2022-08-06;72
ACE;BCN;2022-08-06;180
ACE;BCN;2022-08-06;180
ACE;BCN;2022-08-06;180
ACE;LPA;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;ZAZ;2022-08-07;180
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;OVD;2022-08-07;156
ACE;AGP;2022-08-07;189
ACE;MAD;2022-08-07;189
ACE;LPA;2022-08-07;72
ACE;BIO;2022-08-07;180
ACE;BIO;2022-08-07;180
ACE;TFS;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;VLC;2022-08-07;180
ACE;VLC;2022-08-07;180
ACE;MAD;2022-08-07;226
ACE;MAD;2022-08-07;226
ACE;MAD;2022-08-07;226
ACE;MAD;2022-08-07;226
ACE;MAD;2022-08-07;226
ACE;TFN;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;VLC;2022-08-07;189
ACE;TFN;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;SPC;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;MAD;2022-08-07;180
ACE;MAD;2022-08-07;180
ACE;MAD;2022-08-07;180
ACE;MAD;2022-08-07;180
ACE;MAD;2022-08-07;180
ACE;MAD;2022-08-07;180
ACE;VLC;2022-08-07;100
ACE;TFN;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;SVQ;2022-08-07;189
ACE;LPA;2022-08-07;72
ACE;MAD;2022-08-07;186
ACE;OVD;2022-08-07;180
ACE;OVD;2022-08-07;180
ACE;LPA;2022-08-07;72
ACE;SCQ;2022-08-07;189
ACE;TFN;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;MAD;2022-08-07;189
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;TFS;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;MAD;2022-08-07;226
ACE;MAD;2022-08-07;226
ACE;MAD;2022-08-07;226
ACE;MAD;2022-08-07;226
ACE;MAD;2022-08-07;226
ACE;BCN;2022-08-07;180
ACE;BCN;2022-08-07;180
ACE;BCN;2022-08-07;180
ACE;MAD;2022-08-07;189
ACE;LPA;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;LPA;2022-08-07;72
ACE;TFN;2022-08-07;72
ACE;TFN;2022-08-08;72
ACE;BCN;2022-08-08;180
ACE;BCN;2022-08-08;180
ACE;BCN;2022-08-08;180
ACE;BCN;2022-08-08;180
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;VLL;2022-08-08;100
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;MAD;2022-08-08;189
ACE;LPA;2022-08-08;72
ACE;TFS;2022-08-08;72
ACE;BIO;2022-08-08;180
ACE;BIO;2022-08-08;180
ACE;ALC;2022-08-08;189
ACE;BCN;2022-08-08;189
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;MAD;2022-08-08;180
ACE;MAD;2022-08-08;180
ACE;MAD;2022-08-08;180
ACE;MAD;2022-08-08;180
ACE;MAD;2022-08-08;180
ACE;SCQ;2022-08-08;189
ACE;TFN;2022-08-08;72
ACE;SPC;2022-08-08;72
ACE;BIO;2022-08-08;186
ACE;AGP;2022-08-08;180
ACE;AGP;2022-08-08;180
ACE;AGP;2022-08-08;180
ACE;TFN;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;VLC;2022-08-08;100
ACE;LPA;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;BCN;2022-08-08;180
ACE;BCN;2022-08-08;180
ACE;LPA;2022-08-08;72
ACE;MAD;2022-08-08;186
ACE;TFN;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;TFS;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;MAD;2022-08-08;189
ACE;MAD;2022-08-08;180
ACE;MAD;2022-08-08;180
ACE;MAD;2022-08-08;180
ACE;MAD;2022-08-08;180
ACE;MAD;2022-08-08;180
ACE;LPA;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;LPA;2022-08-08;72
ACE;TFN;2022-08-08;72
ACE;AGP;2022-08-08;50
ACE;LPA;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;MAD;2022-08-09;189
ACE;LPA;2022-08-09;72
ACE;TFS;2022-08-09;72
ACE;BCN;2022-08-09;180
ACE;BCN;2022-08-09;180
ACE;BCN;2022-08-09;180
ACE;BIO;2022-08-09;180
ACE;BIO;2022-08-09;180
ACE;LPA;2022-08-09;72
ACE;MAD;2022-08-09;180
ACE;MAD;2022-08-09;180
ACE;MAD;2022-08-09;180
ACE;MAD;2022-08-09;180
ACE;MAD;2022-08-09;180
ACE;TFN;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;BIO;2022-08-09;189
ACE;LPA;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;SPC;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;MAD;2022-08-09;180
ACE;MAD;2022-08-09;180
ACE;MAD;2022-08-09;180
ACE;MAD;2022-08-09;180
ACE;MAD;2022-08-09;180
ACE;MAD;2022-08-09;180
ACE;TFN;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;TFN;2022-08-09;72
ACE;MAD;2022-08-09;189
ACE;LPA;2022-08-09;72
ACE;LPA;2022-08-09;72
ACE;LPA;2022-08-09;72
