route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id                                                                                                                                                                                                                                                                      
6000065300AV006,2022-11-272022-12-02051981,0519812022-11-27,,05198,,,                                                                                                                                                                                                                                                                                         
6000065300AV006,2022-12-032022-12-03051981,0519812022-12-03,,05198,,,                                                                                                                                                                                                                                                                                         
6000065300AV006,2022-12-042022-12-09051981,0519812022-12-04,,05198,,,                                                                                                                                                                                                                                                                                         
6000065300AV006,2022-12-102022-12-10051981,0519812022-12-10,,05198,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-08-292022-09-01051982,0519822022-08-29,,05198,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-07-302022-07-30052031,0520312022-07-30,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-07-312022-08-05052031,0520312022-07-31,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-062022-08-06052031,0520312022-08-06,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-072022-08-12052031,0520312022-08-07,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-132022-08-13052031,0520312022-08-13,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-142022-08-14052031,0520312022-08-14,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-152022-08-15052031,0520312022-08-15,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-162022-08-19052031,0520312022-08-16,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-202022-08-20052031,0520312022-08-20,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-212022-08-26052031,0520312022-08-21,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-272022-08-27052031,0520312022-08-27,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-282022-09-02052031,0520312022-08-28,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-09-032022-09-03052031,0520312022-09-03,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-09-042022-09-09052031,0520312022-09-04,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-09-102022-09-10052031,0520312022-09-10,,05203,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-09-112022-09-12052031,0520312022-09-11,,05203,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-07-312022-08-05052121,0521212022-07-31,,05212,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-08-072022-08-12052121,0521212022-08-07,,05212,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-08-142022-08-19052121,0521212022-08-14,,05212,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-08-212022-08-26052121,0521212022-08-21,,05212,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-08-282022-09-02052121,0521212022-08-28,,05212,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-09-042022-09-09052121,0521212022-09-04,,05212,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-09-112022-09-12052121,0521212022-09-11,,05212,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-09-132022-09-16052121,0521212022-09-13,,05212,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-09-182022-09-23052121,0521212022-09-18,,05212,,,                                                                                                                                                                                                                                                                                         
6000060911AV006,2022-09-252022-09-30052121,0521212022-09-25,,05212,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-09-012022-09-02052701,0527012022-09-01,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-09-042022-09-09052701,0527012022-09-04,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-09-112022-09-16052701,0527012022-09-11,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-09-182022-09-23052701,0527012022-09-18,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-09-252022-09-30052701,0527012022-09-25,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-10-022022-10-07052701,0527012022-10-02,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-10-132022-10-14052701,0527012022-10-13,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-10-162022-10-21052701,0527012022-10-16,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-10-232022-10-28052701,0527012022-10-23,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-11-022022-11-04052701,0527012022-11-02,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-11-062022-11-08052701,0527012022-11-06,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-11-102022-11-11052701,0527012022-11-10,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-11-132022-11-18052701,0527012022-11-13,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-11-202022-11-25052701,0527012022-11-20,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-11-272022-12-02052701,0527012022-11-27,,05270,,,                                                                                                                                                                                                                                                                                         
6000003216AV006,2022-12-092022-12-09052701,0527012022-12-09,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-09-012022-09-02052702,0527022022-09-01,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-09-042022-09-09052702,0527022022-09-04,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-09-112022-09-16052702,0527022022-09-11,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-09-182022-09-23052702,0527022022-09-18,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-09-252022-09-30052702,0527022022-09-25,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-10-022022-10-07052702,0527022022-10-02,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-10-132022-10-14052702,0527022022-10-13,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-10-162022-10-21052702,0527022022-10-16,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-10-232022-10-28052702,0527022022-10-23,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-11-022022-11-04052702,0527022022-11-02,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-11-062022-11-08052702,0527022022-11-06,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-11-102022-11-11052702,0527022022-11-10,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-11-132022-11-18052702,0527022022-11-13,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-11-202022-11-25052702,0527022022-11-20,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-11-272022-12-02052702,0527022022-11-27,,05270,,,                                                                                                                                                                                                                                                                                         
6000003213AV006,2022-12-092022-12-09052702,0527022022-12-09,,05270,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-012022-09-02052711,0527112022-09-01,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-042022-09-09052711,0527112022-09-04,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-112022-09-16052711,0527112022-09-11,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-182022-09-23052711,0527112022-09-18,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-252022-09-30052711,0527112022-09-25,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-022022-10-07052711,0527112022-10-02,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-092022-10-11052711,0527112022-10-09,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-132022-10-14052711,0527112022-10-13,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-162022-10-21052711,0527112022-10-16,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-232022-10-28052711,0527112022-10-23,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-302022-10-31052711,0527112022-10-30,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-022022-11-04052711,0527112022-11-02,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-062022-11-11052711,0527112022-11-06,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-132022-11-18052711,0527112022-11-13,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-202022-11-25052711,0527112022-11-20,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-272022-12-02052711,0527112022-11-27,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-12-042022-12-05052711,0527112022-12-04,,05271,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-12-072022-12-07052711,0527112022-12-07,,05271,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-07-302022-07-30052731,0527312022-07-30,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-07-312022-08-05052731,0527312022-07-31,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-062022-08-06052731,0527312022-08-06,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-072022-08-12052731,0527312022-08-07,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-132022-08-13052731,0527312022-08-13,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-142022-08-14052731,0527312022-08-14,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-162022-08-19052731,0527312022-08-16,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-202022-08-20052731,0527312022-08-20,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-212022-08-26052731,0527312022-08-21,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-272022-08-27052731,0527312022-08-27,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-08-282022-09-02052731,0527312022-08-28,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-09-032022-09-03052731,0527312022-09-03,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-09-042022-09-09052731,0527312022-09-04,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-09-102022-09-10052731,0527312022-09-10,,05273,,,                                                                                                                                                                                                                                                                                         
6091160000AV006,2022-09-112022-09-12052731,0527312022-09-11,,05273,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-07-302022-07-30052811,0528112022-07-30,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-07-312022-08-05052811,0528112022-07-31,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-08-062022-08-06052811,0528112022-08-06,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-08-072022-08-12052811,0528112022-08-07,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-08-132022-08-13052811,0528112022-08-13,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-08-142022-08-19052811,0528112022-08-14,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-08-202022-08-20052811,0528112022-08-20,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-08-212022-08-26052811,0528112022-08-21,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-08-272022-08-27052811,0528112022-08-27,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-08-282022-09-02052811,0528112022-08-28,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-032022-09-03052811,0528112022-09-03,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-042022-09-09052811,0528112022-09-04,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-102022-09-10052811,0528112022-09-10,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-112022-09-16052811,0528112022-09-11,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-172022-09-17052811,0528112022-09-17,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-182022-09-23052811,0528112022-09-18,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-242022-09-24052811,0528112022-09-24,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-09-252022-09-30052811,0528112022-09-25,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-012022-10-01052811,0528112022-10-01,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-022022-10-07052811,0528112022-10-02,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-082022-10-08052811,0528112022-10-08,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-092022-10-14052811,0528112022-10-09,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-152022-10-15052811,0528112022-10-15,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-162022-10-21052811,0528112022-10-16,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-222022-10-22052811,0528112022-10-22,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-232022-10-28052811,0528112022-10-23,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-10-292022-10-29052811,0528112022-10-29,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-012022-11-04052811,0528112022-11-01,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-052022-11-05052811,0528112022-11-05,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-062022-11-11052811,0528112022-11-06,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-122022-11-12052811,0528112022-11-12,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-132022-11-18052811,0528112022-11-13,,05281,,,                                                                                                                                                                                                                                                                                         
0321660000AV006,2022-11-192022-11-19052811,0528112022-11-19,,05281,,,                                                                                                                                                                                                                                                                                         
